name,stationID,date,weekday,hours,longitude,latitude,real_flow,pop_density,land_use_mix,num_accommodation,num_sports_leisure,num_public_facilities,num_companies,num_healthcare,num_business_residential,num_gov_org,num_auto_sales,num_life_services,num_cultural_education,num_shopping,num_finance,num_scenic_spots,num_catering,num_parking,num_bus_stops,road_density_km,intersection_density_km,connectivity,distance_to_nearest_CBD
广开四马路,28,20230330,3,20,117.1549808,39.1363741,313.0,59946,0.0663405911909164,15.0,60.0,10.0,100.0,143.0,79.0,166.0,0.0,494.0,113.0,399.0,74.0,5.0,339.0,180.0,17.0,26.476818112427274,55.79381301691426,5.75,2.1754470229461726
太湖路,135,20230328,1,20,117.7172402,39.0189123,23.0,2219,0.0596878092549829,3.0,13.0,4.0,25.0,22.0,36.0,16.0,0.0,141.0,36.0,88.0,3.0,2.0,95.0,116.0,11.0,16.967504506634707,27.89690650845672,5.535714285714286,4.4160205661891405
津湾广场,208,20250329,5,21,117.2011885,39.1303448,2899.0,42049,0.3402732530475864,143.0,96.0,64.0,177.0,51.0,84.0,117.0,20.0,387.0,76.0,615.0,101.0,77.0,514.0,218.0,18.0,70.55837989743776,178.83909708100887,5.459610027855153,0.4026599873336353
和平路,94,20250329,5,20,117.2005452,39.1256863,4122.0,50529,0.2921031730515908,151.0,151.0,68.0,194.0,84.0,127.0,192.0,23.0,501.0,98.0,1076.0,121.0,89.0,858.0,264.0,22.0,50.14930497088973,158.41457624445695,5.4245283018867925,0.1489430797510277
大毕庄,46,20240327,2,9,117.272902,39.2020503,135.0,6691,0.2606240829649252,24.0,14.0,3.0,225.0,34.0,9.0,17.0,0.0,119.0,11.0,971.0,10.0,0.0,136.0,24.0,5.0,10.408014667008802,19.92636179175328,5.975,8.776052133808975
国山路,27,20250324,0,6,117.3033796,39.1532758,771.0,5838,0.6038868366533936,0.0,3.0,2.0,8.0,4.0,7.0,11.0,10.0,16.0,1.0,25.0,3.0,0.0,11.0,16.0,4.0,14.877036553368876,14.944771343812448,3.6,5.276630342814699
双港,105,20250326,2,15,117.2709095,39.0299389,187.0,1117,0.2027737732024883,12.0,45.0,2.0,103.0,25.0,25.0,23.0,3.0,104.0,18.0,193.0,4.0,2.0,198.0,62.0,5.0,18.439460398569047,38.35824644912339,5.233766233766234,8.359511861455967
徐庄子,44,20250325,1,9,117.248118,39.1907159,152.0,1917,0.1675110540398835,13.0,4.0,3.0,146.0,6.0,8.0,8.0,6.0,57.0,4.0,112.0,0.0,0.0,44.0,21.0,4.0,11.629375948577746,13.948453254229925,4.892857142857143,7.399468365466436
金狮桥,17,20240326,1,11,117.2015526,39.1499528,623.0,27088,0.0479306642848941,38.0,38.0,11.0,63.0,111.0,69.0,117.0,1.0,335.0,64.0,434.0,33.0,10.0,273.0,169.0,8.0,29.67025476003045,50.81222256897852,4.411764705882353,2.4595314694053507
金钟街,45,20230331,4,10,117.2609543,39.199109,127.0,8918,0.2926410405381778,8.0,10.0,1.0,125.0,15.0,10.0,18.0,3.0,109.0,14.0,447.0,11.0,1.0,99.0,23.0,6.0,16.332631004083577,24.40979319489449,5.918367346938775,8.326560360573689
景荷道,157,20250328,4,18,117.2773219,39.0195566,545.0,1074,0.1702337746377138,29.0,34.0,0.0,37.0,29.0,23.0,33.0,0.0,113.0,39.0,106.0,7.0,0.0,175.0,44.0,9.0,17.87506414386102,30.88586077722153,5.564516129032258,9.61961146731294
和平路,94,20230325,5,9,117.2005452,39.1256863,1367.0,50529,0.512693721949468,155.0,140.0,111.0,282.0,85.0,121.0,200.0,22.0,564.0,135.0,541.0,113.0,87.0,654.0,281.0,34.0,34.3018945552871,99.13364991398406,4.698492462311558,0.1489430797510277
曹庄,19,20240329,4,21,117.0847292,39.1442243,443.0,1469,0.522226804323365,13.0,54.0,46.0,47.0,12.0,16.0,15.0,15.0,109.0,27.0,355.0,5.0,21.0,284.0,80.0,10.0,20.828837909354743,80.70176525660683,5.851851851851852,8.290279634792949
北宁公园,42,20250327,3,21,117.2185534,39.1653146,117.0,47900,0.059998164853516,31.0,61.0,16.0,66.0,60.0,42.0,91.0,1.0,260.0,51.0,321.0,16.0,12.0,232.0,99.0,12.0,23.936395410190435,77.21465194304744,5.019354838709678,4.531388561927683
肿瘤医院,90,20240327,2,16,117.1776162,39.0781214,1830.0,3170,0.1200372990732489,228.0,58.0,8.0,63.0,82.0,53.0,95.0,0.0,188.0,46.0,170.0,34.0,4.0,243.0,176.0,11.0,20.44779980731229,53.303017792959295,5.158878504672897,3.3492493085809474
辽河北道,73,20240326,1,23,117.1931824,39.209257,43.0,2772,0.1167946910001348,7.0,12.0,3.0,42.0,14.0,22.0,33.0,3.0,67.0,21.0,109.0,4.0,7.0,48.0,24.0,7.0,27.255588979953828,68.2477891367364,6.145985401459854,8.297764433569132
空港经济区,209,20230326,6,16,117.3284161,39.1565604,20.0,5135,0.5860894290641235,2.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,10.0,3.0,17.706910638930143,27.89690650844872,5.071428571428571,7.284113385210046
金钟河大街,213,20250330,6,17,117.236063,39.1706675,566.0,52362,0.0577388265764735,4.0,13.0,6.0,36.0,30.0,38.0,54.0,1.0,183.0,35.0,436.0,12.0,2.0,160.0,71.0,13.0,22.19271551462052,59.77908537526431,6.65,5.396359402842013
屿东城,123,20230328,1,10,117.2735609,39.1463782,590.0,16826,0.1265180988595069,14.0,33.0,5.0,67.0,36.0,27.0,43.0,0.0,220.0,60.0,228.0,13.0,5.0,249.0,74.0,13.0,18.811994294945404,38.35824644913277,4.584415584415584,2.930730845246451
梅林路,61,20230331,4,23,117.2487299,39.0439674,57.0,3397,0.1264389605440266,1.0,10.0,3.0,23.0,25.0,16.0,21.0,0.0,106.0,38.0,127.0,8.0,0.0,86.0,22.0,12.0,15.726203514100565,30.387701732420087,4.590163934426229,5.995500752550691
建昌道,50,20230327,0,12,117.2283304,39.1786953,122.0,21034,0.2107607681383097,10.0,15.0,2.0,62.0,41.0,23.0,52.0,1.0,187.0,42.0,544.0,7.0,1.0,226.0,65.0,14.0,12.037030630350708,13.450294209432895,5.481481481481482,6.1789435821189285
津湾广场,208,20250325,1,21,117.2011885,39.1303448,1745.0,42049,0.3402732530475864,143.0,96.0,64.0,177.0,51.0,84.0,117.0,20.0,387.0,76.0,615.0,101.0,77.0,514.0,218.0,18.0,70.55837989743776,178.83909708100887,5.459610027855153,0.4026599873336353
杨伍庄,201,20230328,1,7,117.0632428,39.0671446,319.0,260,0.5872371083350371,28.0,4.0,2.0,5.0,7.0,4.0,10.0,0.0,27.0,3.0,32.0,0.0,0.0,45.0,10.0,0.0,14.19065494448944,21.420838926133783,5.651162790697675,12.619997466585549
直沽,133,20230330,3,6,117.2276081,39.1099824,719.0,36225,0.2929568820298139,22.0,53.0,17.0,109.0,71.0,65.0,135.0,2.0,260.0,85.0,283.0,38.0,9.0,268.0,178.0,16.0,20.215088198856154,33.87481504598695,4.0588235294117645,1.2746588780889188
跃进北路,101,20250326,2,16,117.3128878,39.1129289,247.0,2648,0.4267688453348823,1.0,5.0,1.0,17.0,2.0,15.0,5.0,0.0,29.0,2.0,61.0,0.0,1.0,16.0,31.0,7.0,15.526996436243769,23.41347510531463,4.25531914893617,5.165984241399295
大毕庄,46,20230331,4,18,117.272902,39.2020503,469.0,6691,0.3164943630349234,24.0,10.0,4.0,205.0,25.0,9.0,19.0,1.0,128.0,17.0,619.0,13.0,0.0,123.0,25.0,5.0,10.4080146670088,19.92636179175328,5.975,8.776052133808975
于台,122,20240330,5,12,117.156219,39.045497,50.0,616,0.3424172524298753,5.0,16.0,6.0,61.0,11.0,10.0,10.0,0.0,48.0,6.0,91.0,0.0,0.0,32.0,20.0,3.0,16.962098893411408,20.42452083654572,6.243902439024391,6.9939661886179225
瑶环路,121,20250330,6,13,117.1685799,39.0536774,48.0,1527,0.1817170020972225,12.0,34.0,4.0,65.0,42.0,31.0,43.0,0.0,167.0,24.0,369.0,9.0,0.0,217.0,76.0,7.0,22.72300716736097,28.89322459804491,5.655172413793103,5.59808696329036
春海路,116,20250327,3,20,117.2364323,39.0620436,38.0,14319,0.1291148948402411,4.0,33.0,5.0,97.0,9.0,20.0,17.0,0.0,61.0,11.0,664.0,7.0,1.0,79.0,44.0,5.0,22.86902975439325,66.25515295758905,5.81203007518797,3.72721513882523
新开河,41,20250328,4,11,117.1967075,39.1677847,154.0,38340,0.2337568948164874,18.0,46.0,12.0,53.0,56.0,44.0,68.0,1.0,171.0,34.0,167.0,12.0,6.0,183.0,90.0,10.0,36.41170888936445,47.82326830021243,5.052083333333333,3.881582502615903
和平路,94,20240329,4,8,117.2005452,39.1256863,5712.0,50529,0.3463886505050375,168.0,137.0,106.0,226.0,83.0,124.0,194.0,23.0,500.0,96.0,1019.0,109.0,88.0,905.0,293.0,29.0,40.12069623936816,110.59130794424352,4.981981981981982,0.1489430797510277
水上公园东路,51,20230328,1,15,117.166517,39.0784225,617.0,2215,0.3266065550804619,159.0,143.0,27.0,100.0,76.0,52.0,36.0,2.0,488.0,94.0,362.0,37.0,109.0,436.0,150.0,7.0,33.79041676400661,126.53239737762564,6.799212598425197,4.233039414698636
长虹公园,173,20240327,2,14,117.1430894,39.1364212,938.0,40639,0.1050241026939275,16.0,74.0,24.0,154.0,75.0,75.0,130.0,3.0,236.0,64.0,568.0,19.0,13.0,236.0,138.0,9.0,24.761781707275723,53.30301779293854,5.710280373831775,3.2002446263798072
外院附中,40,20240325,0,8,117.1856492,39.1702832,359.0,32662,0.3941611327041435,7.0,24.0,6.0,21.0,17.0,26.0,40.0,0.0,100.0,10.0,139.0,2.0,0.0,97.0,36.0,7.0,26.987441894639304,31.38401982202856,4.777777777777778,3.916498799216458
中医一附院,77,20250327,3,19,117.1781447,39.0448933,102.0,1168,0.3669239170579692,6.0,16.0,1.0,29.0,45.0,12.0,27.0,0.0,72.0,11.0,179.0,2.0,2.0,85.0,37.0,4.0,15.670204258322029,17.933725612578424,5.333333333333333,5.87976011820614
徐州道,95,20230325,5,14,117.2122841,39.1145359,105.0,34468,0.2551403701990888,137.0,117.0,50.0,375.0,93.0,135.0,198.0,2.0,592.0,202.0,512.0,114.0,51.0,553.0,328.0,26.0,33.50768876583301,136.495578273507,4.945255474452555,0.2557099956421917
张兴庄,193,20240325,0,19,117.2090476,39.1904391,773.0,9487,0.0849421630928208,21.0,39.0,3.0,45.0,61.0,37.0,54.0,0.0,271.0,28.0,408.0,8.0,2.0,298.0,52.0,9.0,22.41387014540835,23.911634150102387,6.541666666666667,6.615569880354802
国山路,27,20250328,4,7,117.3033796,39.1532758,2543.0,5838,0.6038868366533936,0.0,3.0,2.0,8.0,4.0,7.0,11.0,10.0,16.0,1.0,25.0,3.0,0.0,11.0,16.0,4.0,14.877036553368876,14.944771343812448,3.6,5.276630342814699
张兴庄,193,20250329,5,21,117.2090476,39.1904391,1210.0,9487,0.1416633925713597,18.0,37.0,4.0,35.0,68.0,36.0,54.0,1.0,254.0,22.0,392.0,9.0,2.0,286.0,40.0,9.0,22.14561305106917,22.41715701572099,6.466666666666667,6.615569880354802
财经大学,124,20230325,5,19,117.270656,39.0632123,606.0,5757,0.2170183064093734,8.0,38.0,6.0,27.0,20.0,26.0,57.0,0.0,206.0,73.0,360.0,5.0,3.0,321.0,63.0,15.0,26.18607280132855,80.70176525662978,5.938271604938271,5.805718367033671
环宇道,112,20240328,3,11,117.2801797,39.0840745,92.0,12265,0.1443757446294321,0.0,4.0,0.0,13.0,3.0,9.0,11.0,0.0,23.0,3.0,38.0,0.0,0.0,18.0,3.0,3.0,15.551477172445246,14.944771343809148,5.333333333333333,4.98584276584208
高庄子,78,20230326,6,7,117.3549977,39.0416062,116.0,668,0.6543642344849713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.76269644336571,22.41715701571185,5.444444444444445,12.626295209195188
周邓纪念馆,203,20240329,4,12,117.1571999,39.0916148,733.0,56168,0.4774186024099273,4.0,24.0,21.0,31.0,8.0,20.0,59.0,0.0,46.0,26.0,44.0,1.0,58.0,27.0,94.0,5.0,25.88162367412973,106.10787654113042,6.71830985915493,4.82918138279179
渌水道,160,20240328,3,18,117.263413,39.0444091,1666.0,3937,0.2011632644941653,6.0,18.0,4.0,24.0,37.0,15.0,28.0,0.0,108.0,21.0,104.0,1.0,22.0,90.0,56.0,12.0,17.72724945128149,42.84167785227291,4.511627906976744,6.6964074419098205
水上公园东路,51,20240327,2,19,117.166517,39.0784225,500.0,2215,0.2722373374507419,188.0,136.0,27.0,88.0,61.0,46.0,35.0,0.0,357.0,58.0,329.0,44.0,112.0,363.0,146.0,7.0,34.61621174864967,122.5471250192752,6.845528455284553,4.233039414698636
南珠桥,117,20240328,3,11,117.2242428,39.0624458,32.0,6209,0.0865494875693871,14.0,20.0,4.0,147.0,39.0,20.0,48.0,32.0,153.0,36.0,1024.0,27.0,0.0,231.0,121.0,10.0,18.40924485458248,35.36929218036619,4.338028169014085,3.238408739456155
新立,63,20230326,6,18,117.3295636,39.0846875,44.0,9204,0.0906167469275785,8.0,9.0,4.0,40.0,21.0,26.0,69.0,1.0,138.0,18.0,182.0,8.0,3.0,153.0,47.0,7.0,14.562257733984657,23.41347510531633,6.042553191489362,7.812496932182625
体育中心,57,20240331,6,9,117.1659902,39.0716338,531.0,2355,0.2228247119769649,197.0,154.0,21.0,117.0,61.0,58.0,51.0,0.0,330.0,61.0,364.0,19.0,2.0,354.0,105.0,6.0,21.808128604875883,47.32510925542167,5.242105263157895,4.565691308320372
东南角,92,20240326,1,12,117.1841761,39.1358427,957.0,34704,0.3142617929041323,281.0,195.0,40.0,160.0,90.0,77.0,114.0,5.0,539.0,147.0,814.0,89.0,150.0,634.0,316.0,22.0,30.613681466446224,84.68703761495996,4.7,0.3506489068492953
左江道,65,20230328,1,10,117.2110755,39.0588817,321.0,492,0.1806764804375916,6.0,43.0,3.0,21.0,46.0,25.0,36.0,0.0,268.0,67.0,173.0,38.0,0.0,240.0,136.0,14.0,17.157454057641555,46.82695021063076,5.0638297872340425,3.493837378175801
铁东路,197,20230329,2,12,117.2010161,39.1790552,442.0,21918,0.3227483485344424,16.0,43.0,6.0,45.0,29.0,35.0,63.0,1.0,256.0,42.0,217.0,19.0,12.0,235.0,54.0,4.0,37.9732342377592,56.790131106504326,5.280701754385965,5.184878175919705
鞍山西道,34,20240325,0,18,117.1430702,39.1155364,3909.0,56067,0.0267642269966716,97.0,98.0,9.0,339.0,103.0,70.0,88.0,9.0,399.0,98.0,584.0,40.0,0.0,372.0,185.0,12.0,18.35726573987397,32.380337911602204,4.8,3.8831543678009193
屿东城,123,20250329,5,9,117.2735609,39.1463782,1177.0,16826,0.104809003463135,17.0,36.0,4.0,60.0,44.0,27.0,43.0,0.0,193.0,48.0,218.0,13.0,7.0,198.0,66.0,13.0,20.08926209838506,38.35824644913277,4.5064935064935066,2.930730845246451
杨伍庄,201,20230326,6,22,117.0632428,39.0671446,31.0,260,0.5872371083350371,28.0,4.0,2.0,5.0,7.0,4.0,10.0,0.0,27.0,3.0,32.0,0.0,0.0,45.0,10.0,0.0,14.19065494448944,21.420838926133783,5.651162790697675,12.619997466585549
天泰路,39,20250325,1,18,117.1774078,39.1672888,928.0,28021,0.403796165859347,31.0,12.0,7.0,17.0,31.0,31.0,69.0,0.0,131.0,11.0,139.0,3.0,3.0,100.0,41.0,4.0,27.47670504323532,20.92267988134513,4.738095238095238,3.5628571263801034
北宁公园,42,20240326,1,14,117.2185534,39.1653146,219.0,47900,0.0747049730937557,36.0,53.0,14.0,72.0,56.0,42.0,92.0,0.0,261.0,57.0,329.0,15.0,12.0,251.0,113.0,9.0,22.87485362850304,74.72385671907817,5.013333333333334,4.531388561927683
人民医院,36,20240326,1,12,117.1429669,39.145482,331.0,27412,0.0808280928822491,16.0,41.0,11.0,52.0,78.0,56.0,120.0,2.0,220.0,39.0,405.0,18.0,12.0,256.0,148.0,12.0,31.60341619298198,48.32142734499222,5.618556701030927,3.4014726039881618
泰昌路,97,20240331,6,6,117.2501854,39.1213217,52.0,37847,0.1957980608290832,53.0,120.0,43.0,162.0,47.0,39.0,65.0,13.0,524.0,89.0,1080.0,18.0,18.0,604.0,105.0,7.0,36.53350043110982,77.71281098784338,5.301282051282051,0.5267145206105116
宜兴埠,196,20250326,2,6,117.2121875,39.1963664,311.0,4970,0.1030654280202386,21.0,42.0,4.0,26.0,35.0,26.0,14.0,2.0,185.0,26.0,199.0,5.0,1.0,217.0,27.0,4.0,13.013260765825564,8.468703761498347,6.470588235294118,7.3280365712016
吴家窑,190,20240329,4,12,117.1799119,39.0997246,795.0,34550,0.0475325995011399,51.0,38.0,16.0,74.0,80.0,79.0,127.0,0.0,313.0,112.0,351.0,47.0,2.0,281.0,195.0,12.0,32.54901025035529,81.69808334619434,5.304878048780488,3.053552839329076
肿瘤医院,90,20240327,2,17,117.1776162,39.0781214,3502.0,3170,0.1200372990732489,228.0,58.0,8.0,63.0,82.0,53.0,95.0,0.0,188.0,46.0,170.0,34.0,4.0,243.0,176.0,11.0,20.44779980731229,53.303017792959295,5.158878504672897,3.3492493085809474
顺驰桥,26,20240330,5,7,117.2274761,39.1403733,746.0,20112,0.0327107230494225,42.0,43.0,8.0,65.0,44.0,58.0,94.0,1.0,184.0,29.0,187.0,10.0,1.0,115.0,122.0,11.0,22.1143366228822,56.790131106482654,4.12280701754386,2.1807018699281224
陈塘庄,12,20230330,3,10,117.2421866,39.0824817,48.0,27069,0.3227718487982403,50.0,45.0,12.0,137.0,47.0,49.0,59.0,0.0,264.0,82.0,283.0,17.0,4.0,250.0,85.0,8.0,23.985610367456754,48.81958638980111,4.051020408163265,2.6530075836711293
徐州道,95,20250328,4,11,117.2122841,39.1145359,311.0,34468,0.2237476537415745,115.0,111.0,32.0,222.0,81.0,133.0,193.0,4.0,528.0,152.0,692.0,110.0,53.0,537.0,315.0,25.0,40.60910167974117,164.8906438267548,4.969788519637462,0.2557099956421917
凌宾路,49,20240326,1,8,117.1656065,39.0669552,1327.0,2510,0.1673893999394538,54.0,84.0,10.0,145.0,44.0,57.0,54.0,0.0,136.0,43.0,215.0,4.0,0.0,310.0,97.0,4.0,24.67246746797392,40.849041673092806,5.085365853658536,4.852124729098321
长虹公园,173,20230330,3,17,117.1430894,39.1364212,2549.0,40639,0.1373441242355612,10.0,68.0,23.0,178.0,77.0,76.0,140.0,2.0,263.0,78.0,500.0,25.0,9.0,256.0,124.0,9.0,24.344263010928863,52.80485874814472,5.7075471698113205,3.2002446263798072
柳林路,113,20250328,4,9,117.2785786,39.0713979,128.0,20491,0.2287711230826672,56.0,20.0,7.0,22.0,32.0,15.0,27.0,0.0,101.0,32.0,351.0,6.0,6.0,194.0,45.0,8.0,17.67059868527204,18.4318846573614,4.4324324324324325,6.02624063689003
跃进北路,101,20240325,0,12,117.3128878,39.1129289,68.0,2648,0.4288734285569115,1.0,3.0,1.0,18.0,3.0,15.0,5.0,0.0,28.0,2.0,56.0,0.0,0.0,15.0,38.0,6.0,14.339801600347256,23.91163415010856,4.4375,5.165984241399295
解放南路,68,20230326,6,21,117.227572,39.0398411,243.0,224,0.2755979439134275,26.0,12.0,6.0,26.0,20.0,16.0,34.0,0.0,134.0,41.0,78.0,7.0,2.0,53.0,46.0,7.0,29.12343747547757,137.99005540788667,7.108303249097473,5.743561782634151
南珠桥,117,20250328,4,17,117.2242428,39.0624458,170.0,6209,0.0709833151509883,11.0,16.0,4.0,116.0,38.0,20.0,48.0,27.0,153.0,34.0,948.0,27.0,0.0,209.0,106.0,10.0,19.13785297998432,39.354564538717305,4.379746835443038,3.238408739456155
天士力,194,20240326,1,20,117.2086886,39.2048882,344.0,4939,0.1099270909809485,19.0,25.0,7.0,47.0,23.0,19.0,67.0,22.0,147.0,27.0,136.0,12.0,0.0,141.0,59.0,3.0,20.54361988028983,39.8527235835119,5.3875,8.117118209847805
财经大学,124,20240327,2,7,117.270656,39.0632123,834.0,5757,0.2126324223690215,12.0,41.0,5.0,25.0,32.0,25.0,52.0,0.0,186.0,68.0,350.0,4.0,2.0,287.0,63.0,15.0,27.21152854429645,80.70176525662978,5.938271604938271,5.805718367033671
华苑,206,20250326,2,15,117.1222953,39.0859957,2249.0,1430,0.2217814754195108,17.0,50.0,6.0,268.0,37.0,43.0,63.0,7.0,182.0,52.0,143.0,33.0,1.0,182.0,115.0,12.0,45.28414838723335,119.55817075052649,5.945833333333334,7.416947928360577
志成路,74,20230329,2,16,117.212327,39.1865855,253.0,13135,0.1574552501333918,8.0,22.0,2.0,47.0,30.0,34.0,63.0,0.0,178.0,38.0,220.0,11.0,1.0,224.0,54.0,6.0,22.00028609558929,17.933725612584425,6.222222222222222,6.339169855409501
迎风道,30,20230331,4,17,117.1431305,39.0856418,1152.0,6006,0.0761117234508888,50.0,28.0,19.0,51.0,57.0,47.0,127.0,0.0,236.0,70.0,270.0,31.0,2.0,238.0,89.0,9.0,15.666728979679409,33.874815045975886,5.720588235294118,6.063139180469776
张兴庄,193,20250324,0,14,117.2090476,39.1904391,768.0,9487,0.1416633925713597,18.0,37.0,4.0,35.0,68.0,36.0,54.0,1.0,254.0,22.0,392.0,9.0,2.0,286.0,40.0,9.0,22.14561305106917,22.41715701572099,6.466666666666667,6.615569880354802
金钟街,45,20240327,2,6,117.2609543,39.199109,294.0,8918,0.2818107859595066,9.0,10.0,4.0,146.0,18.0,13.0,16.0,0.0,120.0,12.0,739.0,13.0,0.0,95.0,21.0,5.0,16.332631004083577,24.40979319489449,5.918367346938775,8.326560360573689
春海路,116,20240331,6,16,117.2364323,39.0620436,55.0,14319,0.1072637801274292,7.0,34.0,4.0,121.0,8.0,21.0,18.0,0.0,57.0,13.0,710.0,6.0,1.0,86.0,52.0,5.0,20.64718285700304,61.27356250965003,5.878048780487805,3.72721513882523
张兴庄,193,20230328,1,22,117.2090476,39.1904391,126.0,9487,0.0450980606640142,10.0,28.0,4.0,41.0,59.0,35.0,53.0,0.0,289.0,29.0,368.0,13.0,2.0,323.0,47.0,10.0,22.91714317514593,24.907952239689987,6.48,6.615569880354802
登州路,24,20250329,5,7,117.2903802,39.149859,379.0,11940,0.3294580843566406,4.0,6.0,1.0,25.0,7.0,12.0,15.0,11.0,18.0,7.0,25.0,0.0,0.0,18.0,17.0,6.0,18.88303112548411,18.93004370215684,4.921052631578948,4.173526453263386
玛钢厂,115,20250324,0,18,117.246116,39.0615389,211.0,16548,0.1730609223459185,10.0,18.0,14.0,29.0,23.0,18.0,58.0,0.0,132.0,21.0,160.0,13.0,4.0,122.0,35.0,10.0,24.30601948746655,56.79013110649618,6.745614035087719,4.278944641583653
西南角,172,20250329,5,13,117.1657359,39.1363314,3152.0,67095,0.0066381121994084,173.0,131.0,47.0,99.0,150.0,96.0,140.0,14.0,696.0,172.0,916.0,77.0,9.0,688.0,262.0,10.0,41.3533516896602,153.9311448413113,5.679611650485437,1.2497498466226618
六纬路,96,20230326,6,12,117.2216526,39.1146943,109.0,36754,0.2776456322460837,30.0,66.0,18.0,216.0,49.0,90.0,192.0,3.0,283.0,95.0,251.0,59.0,15.0,385.0,211.0,19.0,25.69869801373619,75.72017480862445,4.980263157894737,0.600395614114763
滨海国际机场,29,20240328,3,6,117.3552221,39.1319209,383.0,305,0.5866275930936097,0.0,0.0,120.0,1.0,0.0,0.0,4.0,0.0,24.0,0.0,36.0,8.0,0.0,23.0,14.0,5.0,44.59472786806265,222.17893397794973,6.201793721973094,8.69826441739024
翠阜新村,23,20230330,3,13,117.2508227,39.1431334,201.0,17313,0.0949483585740506,13.0,19.0,5.0,35.0,23.0,27.0,48.0,12.0,124.0,30.0,223.0,8.0,2.0,107.0,88.0,9.0,18.40930082019757,45.83063212102988,5.369565217391305,2.114470534097108
梅江会展中心,67,20230329,2,22,117.2110148,39.0437736,38.0,218,0.4058879751326356,7.0,22.0,5.0,15.0,6.0,8.0,9.0,0.0,49.0,28.0,32.0,4.0,3.0,42.0,55.0,3.0,22.231243627848546,193.78386842479307,7.57840616966581,5.172506087896772
南站,87,20230325,5,10,117.0558665,39.0558884,306.0,487,0.4513531947098106,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,7.0,0.0,1.0,3.0,4.0,2.0,13.361145646188804,24.9079522396987,4.08,13.895139739729574
淮河道,72,20230326,6,6,117.1857889,39.2179069,61.0,4390,0.1027550337999155,14.0,17.0,5.0,32.0,17.0,21.0,43.0,1.0,66.0,22.0,81.0,5.0,2.0,103.0,31.0,14.0,21.658922771442214,45.33247307624576,5.857142857142857,9.19616429748056
本溪路,4,20230329,2,7,117.1330543,39.1842004,222.0,30701,0.0738365542323236,42.0,21.0,7.0,58.0,30.0,46.0,108.0,0.0,144.0,45.0,253.0,7.0,3.0,190.0,51.0,14.0,16.393263518878666,30.38770173242263,4.295081967213115,6.78554051583094
复兴门,13,20230329,2,13,117.2539407,39.076218,143.0,37677,0.3196102353511998,12.0,16.0,10.0,61.0,29.0,39.0,51.0,0.0,72.0,41.0,86.0,13.0,1.0,74.0,41.0,7.0,31.990575425899703,57.28829015129293,4.521739130434782,3.853257868267957
昌凌路,125,20240331,6,7,117.1771071,39.056163,510.0,771,0.083806836255196,14.0,36.0,3.0,39.0,46.0,34.0,45.0,0.0,190.0,31.0,149.0,16.0,4.0,140.0,91.0,8.0,18.004897401528652,19.42820274697053,5.230769230769231,4.903663459843095
高庄子,78,20230330,3,19,117.3549977,39.0416062,281.0,668,0.6543642344849713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.76269644336571,22.41715701571185,5.444444444444445,12.626295209195188
一号桥,128,20230328,1,7,117.2766205,39.0950472,167.0,9900,0.1446346119472672,27.0,32.0,20.0,46.0,22.0,19.0,37.0,0.0,111.0,19.0,130.0,9.0,3.0,82.0,36.0,9.0,17.781704296136866,23.41347510531935,4.25531914893617,3.7634070042266248
尖山路,52,20240325,0,23,117.2178576,39.0870537,3.0,53953,0.0779938209956395,25.0,66.0,36.0,86.0,71.0,48.0,97.0,12.0,213.0,109.0,564.0,15.0,0.0,254.0,186.0,13.0,20.456449966250727,42.34351880746638,4.305882352941176,0.5420907660976054
